Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type,timestamp
25.91228436,-80.13752099,18:54.6,11/16/22,7,1.868,149.51,-7.23198201,2.08,152.1,142.35,2.16,7.43,32.8,0.0,3.6,3.6,98,61,524.6,16.3,-3.7,D,579.2,4,13.232,2,1.94,185,143.44,-80.13744218,25.91218878,0,0,1,N,0.9556442,72,72,11,123,123,140.7099,0,9999.99,3.62,3.747,2,9,29.0,0,29.0,45.0,1553.88981,11/16/22,11:51:09,27.7,66.34,45.0,1.176,8.3,-77.1,-3.7,-6.8,-1992,96.2,5.89,13.2,,2025-10-24 18:54:36+00:00
25.91227705,-80.13751697,18:55.6,11/16/22,7,2.124,152.81,-7.23198201,1.42,152.4,142.64,1.72,6.84,32.8,0.0,3.59,3.59,98,61,524.6,16.3,-3.7,D,579.2,4,12.341,2,1.96,185,142.69,-80.13744218,25.91218878,0,0,1,N,1.052446,67,67,11,117,117,140.0275,0,9999.99,3.61,3.737,2,9,29.0,0,29.0,44.93,1553.81618,11/16/22,11:51:10,27.71,66.26,44.93,1.169,8.29,-76.9,-4.4,0.6,-791,96.2,5.89,13.1,,2025-10-24 18:55:36+00:00
25.91226741,-80.13751161,18:56.6,11/16/22,7,2.085,153.28,-7.23198201,1.42,150.8,141.11,1.78,7.63,32.8,0.0,3.6,3.6,98,61,524.6,16.3,-3.7,D,579.6,4,11.165,2,1.93,185,141.54,-80.13744218,25.91218878,0,0,1,N,1.178924,68,68,11,118,118,139.139,0,9999.99,3.62,3.747,2,9,29.0,0,29.0,44.64,1553.51086,11/16/22,11:51:11,27.71,65.88,44.64,1.174,8.29,-76.9,-4.4,-3.0,-1271,96.1,5.9,13.3,,2025-10-24 18:56:36+00:00
25.91225752,-80.13750757,18:57.6,11/16/22,7,1.879,150.47,-7.23198201,1.42,150.3,140.64,1.85,6.6,32.8,0.0,3.61,3.61,98,61,524.6,16.3,-3.7,D,579.6,4,10.059,2,1.93,185,139.45,-80.13744218,25.91218878,0,0,1,N,1.428751,69,69,11,117,117,137.3966,0,9999.99,3.63,3.757,2,9,29.0,0,29.0,44.64,1553.51086,11/16/22,11:51:11,27.71,65.88,44.64,1.174,8.29,-76.9,-4.4,-3.0,-1271,96.1,5.9,13.3,,2025-10-24 18:57:36+00:00
25.91224927,-80.13750285,18:58.6,11/16/22,8,1.825,148.11,-7.23198201,1.42,148.4,138.84,1.85,6.61,32.8,0.0,3.57,3.57,98,61,524.6,16.3,-3.7,D,579.6,4,9.059,2,1.94,185,137.94,-80.13744218,25.91218878,0,0,1,N,1.528645,68,68,11,118,118,136.7044,0,9999.99,3.58,3.707,2,9,29.0,0,29.0,44.8,1553.67927,11/16/22,11:51:12,27.73,66.08,44.8,1.173,8.29,-76.7,-3.1,-2.3,-928,96.0,5.88,13.0,,2025-10-24 18:58:36+00:00
25.91224154,-80.13749663,18:59.6,11/16/22,7,2.091,149.72,-7.23198201,2.08,148.2,138.65,1.82,7.28,32.8,0.0,3.54,3.54,98,60,524.5,16.3,-3.6,D,595.2,4,8.005,2,1.97,185,137.13,-80.13744218,25.91218878,0,0,1,N,1.466347,68,68,11,121,121,137.1356,0,9999.99,3.55,3.677,2,9,29.0,0,29.0,45.03,1553.92136,11/16/22,11:51:14,27.74,66.39,45.03,1.179,8.29,-76.8,-3.5,-5.5,90,95.9,5.87,13.3,,2025-10-24 18:59:36+00:00
25.91223488,-80.13749042,19:00.6,11/16/22,8,2.071,149.07,-7.23198201,1.3,146.8,137.32,1.44,7.23,32.7,0.0,3.62,3.63,98,60,524.5,16.3,-3.6,D,595.2,4,7.039,2,1.99,185,136.73,-80.13744218,25.91218878,0,0,1,N,1.338922,64,64,11,129,129,138.0215,0,9999.99,3.64,3.767,2,9,29.0,0,29.0,45.03,1553.92136,11/16/22,11:51:14,27.74,66.39,45.03,1.179,8.29,-76.8,-3.5,-5.5,90,95.9,5.87,13.3,,2025-10-24 19:00:36+00:00
25.91222543,-80.1374864,19:01.6,11/16/22,8,2.023,148.17,-7.23198201,1.12,146.8,137.32,1.31,7.1,32.8,0.0,3.68,3.68,98,60,524.5,16.3,-3.6,D,595.2,4,6.014,2,1.99,185,132.66,-80.13744218,25.91218878,0,0,1,N,1.563814,63,63,11,124,124,136.4619,0,9999.99,3.69,3.817,2,9,29.0,0,29.0,44.83,1553.71087,11/16/22,11:51:15,27.71,66.13,44.83,1.168,8.29,-76.9,-3.7,-0.3,-1848,95.9,5.88,13.3,,2025-10-24 19:01:36+00:00
25.91221712,-80.13748084,19:02.6,11/16/22,8,1.971,146.41,-7.23198201,1.12,146.3,136.85,1.3,6.74,32.7,0.0,3.68,3.68,98,60,524.5,16.3,-3.6,D,595.2,5,26.142,1,1.99,181,141.19,-80.13731704,25.91203391,0,0,1,N,1.294868,67,67,11,136,136,138.6256,0,9999.99,3.69,3.817,2,9,29.0,0,29.0,44.68,1553.55295,11/16/22,11:51:17,27.71,65.93,44.68,1.174,8.29,-76.9,-3.6,-4.1,-760,95.7,5.87,13.2,,2025-10-24 19:02:36+00:00
25.91220857,-80.13747437,19:03.6,11/16/22,8,1.939,144.78,-7.23198201,1.12,146.8,137.32,1.41,4.6,32.7,0.0,3.55,3.55,98,59,524.5,16.3,-3.6,D,602.7,5,24.996,1,1.99,178,140.98,-80.13731704,25.91203391,0,0,1,N,1.328691,65,65,11,129,129,137.9211,0,9999.99,3.56,3.687,2,9,28.9,0,28.89999962,44.38,1553.03113,11/16/22,11:51:18,27.73,65.55,44.38,1.19,8.3,-77.2,-3.9,-2.0,-1112,95.9,5.89,13.2,,2025-10-24 19:03:36+00:00
25.91220096,-80.13746805,19:04.6,11/16/22,9,1.91,143.39,-7.23198201,1.12,145.6,136.19,1.97,4.51,32.8,0.0,3.69,3.69,98,59,524.5,16.3,-3.6,D,602.7,5,23.941,1,1.92,174,140.89,-80.13731704,25.91203391,0,0,1,N,1.315153,68,68,11,132,132,137.3308,0,9999.99,3.7,3.827,2,9,28.9,0,28.89999962,44.38,1553.03113,11/16/22,11:51:18,27.73,65.55,44.38,1.19,8.3,-77.2,-3.9,-2.0,-1112,95.9,5.89,13.2,,2025-10-24 19:04:36+00:00
25.91219418,-80.13746244,19:05.6,11/16/22,9,1.795,141.35,-7.23198201,1.12,145.8,136.38,1.86,2.18,32.7,0.0,3.73,3.74,98,59,524.5,16.3,-3.6,D,602.7,5,23.002,1,1.86,170,140.78,-80.13731704,25.91203391,0,0,1,N,1.305491,68,68,11,128,128,136.6799,0,9999.99,3.75,3.877,2,9,28.9,0,28.89999962,44.71,1553.37876,11/16/22,11:51:19,27.73,65.98,44.71,1.161,8.3,-77.1,-4.0,-7.8,-2950,96.1,5.89,13.2,,2025-10-24 19:05:36+00:00
25.91218842,-80.13745697,19:06.6,11/16/22,8,1.679,141.61,-7.23198201,1.24,145.8,136.38,2.53,1.62,32.7,0.0,3.7,3.7,98,39,524.5,16.4,-2.3,D,912.3,5,22.159,1,1.8,167,140.83,-80.13731704,25.91203391,0,0,1,N,1.237242,72,72,11,127,127,136.3069,0,9999.99,3.72,3.847,2,9,28.9,0,28.89999962,44.68,1553.34721,11/16/22,11:51:21,27.7,65.93,44.68,1.147,8.29,-76.8,-3.8,-4.1,-2373,96.3,5.91,13.3,,2025-10-24 19:06:36+00:00
25.91218301,-80.13745184,19:07.6,11/16/22,9,1.583,142.07,-7.23198201,1.24,145.1,135.72,2.76,0.49,32.7,0.01,3.72,3.72,98,39,524.5,16.4,-2.3,D,912.3,5,21.37,1,1.71,163,140.88,-80.13731704,25.91203391,0,0,1,N,1.172852,74,74,11,127,127,135.8488,0,9999.99,3.74,3.867,2,9,28.9,0,28.89999962,44.68,1553.34721,11/16/22,11:51:21,27.7,65.93,44.68,1.147,8.29,-76.8,-3.8,-4.1,-2373,96.3,5.91,13.3,,2025-10-24 19:07:36+00:00
25.91217738,-80.13744738,19:08.6,11/16/22,8,1.603,142.07,-7.23198201,1.12,145.1,135.72,2.51,-0.44,32.7,0.0,3.72,3.72,98,39,524.5,16.4,-2.3,D,912.3,5,20.602,1,1.62,161,140.75,-80.13731704,25.91203391,0,0,1,N,1.180182,72,72,11,127,127,135.601,0,9999.99,3.74,3.867,2,9,28.9,0,28.89999962,44.65,1553.31598,11/16/22,11:51:22,27.69,65.9,44.65,1.144,8.29,-76.8,-3.0,-0.3,-3430,96.5,5.92,13.3,,2025-10-24 19:08:36+00:00
25.91217282,-80.13744315,19:09.6,11/16/22,8,1.404,141.82,-7.23198201,1.12,145.4,136.0,2.05,-1.29,32.7,0.0,3.72,3.72,98,39,524.5,16.4,-2.3,D,912.3,5,19.942,1,1.52,161,140.77,-80.13731704,25.91203391,0,0,1,N,1.138301,70,70,11,126,126,135.894,0,9999.99,3.74,3.867,2,9,28.9,0,28.89999962,44.42,1553.07363,11/16/22,11:51:24,27.73,65.6,44.42,1.145,8.29,-77.0,-3.8,-3.6,-1240,96.6,5.93,13.2,,2025-10-24 19:09:36+00:00
25.91216767,-80.13743941,19:10.6,11/16/22,8,1.231,141.82,-7.23198201,1.12,144.8,135.43,2.3,-0.9,32.8,0.0,3.74,3.74,98,31,524.4,16.4,-1.8,D,1152.8,5,19.262,1,1.41,160,140.55,-80.13731704,25.91203391,0,0,1,N,1.170629,71,71,11,128,128,135.6661,0,9999.99,3.76,3.887,2,9,28.9,0,28.89999962,44.67,1553.33676,11/16/22,11:51:25,27.72,65.93,44.67,1.138,8.29,-77.0,-3.9,-1.7,-3306,96.8,5.93,13.2,,2025-10-24 19:10:36+00:00
25.91216305,-80.13743565,19:11.6,11/16/22,9,1.182,141.82,-7.23198201,1.12,144.7,135.34,2.46,-1.23,32.8,0.0,3.73,3.73,98,31,524.4,16.4,-1.8,D,1152.8,5,18.626,1,1.35,160,140.44,-80.13731704,25.91203391,0,0,1,N,1.165917,72,72,11,127,127,135.698,0,9999.99,3.75,3.877,2,9,28.9,0,28.89999962,44.67,1553.33676,11/16/22,11:51:25,27.72,65.93,44.67,1.138,8.29,-77.0,-3.9,-1.7,-3306,96.8,5.93,13.2,,2025-10-24 19:11:36+00:00
25.9121589,-80.13743184,19:12.6,11/16/22,9,1.229,140.27,-7.23198201,1.12,144.8,135.43,2.11,-1.45,32.8,0.0,3.74,3.74,98,31,524.4,16.4,-1.8,D,1152.8,5,18.027,1,1.28,160,140.44,-80.13731704,25.91203391,0,0,1,N,1.131285,69,69,11,129,129,135.9417,0,9999.99,3.76,3.887,2,9,28.9,0,28.89999962,44.58,1553.24185,11/16/22,11:51:26,27.7,65.8,44.58,1.145,8.3,-77.1,-3.0,-2.7,-3692,96.5,5.92,13.2,,2025-10-24 19:12:36+00:00
25.91215493,-80.13742847,19:13.6,11/16/22,9,1.214,139.04,-7.23198201,1.12,145.5,136.09,1.94,-2.02,32.8,0.0,3.75,3.75,98,30,524.4,16.4,-1.8,D,1192.4,5,17.473,1,1.22,159,140.37,-80.13731704,25.91203391,0,0,1,N,1.115046,69,69,11,127,127,136.0558,0,9999.99,3.77,3.897,2,9,28.9,0,28.89999962,44.05,1552.68375,11/16/22,11:51:28,27.71,65.12,44.05,1.143,8.29,-76.9,-4.0,-6.4,-4642,96.7,5.95,13.1,,2025-10-24 19:13:36+00:00
25.91215104,-80.13742448,19:14.6,11/16/22,9,1.106,138.81,-7.23198201,0.9,145.5,136.09,2.19,-1.86,32.8,0.0,3.76,3.76,98,30,524.4,16.4,-1.8,D,1192.4,5,16.885,1,1.19,159,140.47,-80.13731704,25.91203391,0,0,1,N,1.046097,70,70,11,129,129,136.5409,0,9999.99,3.78,3.907,2,9,28.9,0,28.89999962,44.05,1552.68375,11/16/22,11:51:28,27.71,65.12,44.05,1.143,8.29,-76.9,-4.0,-6.4,-4642,96.7,5.95,13.1,,2025-10-24 19:14:36+00:00
25.91214712,-80.13742085,19:15.6,11/16/22,9,1.099,140.66,-7.23198201,0.9,144.7,135.34,2.04,-1.73,32.8,0.0,3.77,3.77,98,30,524.4,16.4,-1.8,D,1192.4,5,16.318,1,1.19,159,140.49,-80.13731704,25.91203391,0,0,1,N,1.008681,69,69,11,133,133,136.8046,0,9999.99,3.79,3.917,2,9,28.9,0,28.89999962,44.65,1553.31555,11/16/22,11:51:29,27.73,65.9,44.65,1.15,8.29,-76.8,-3.2,-3.1,-2978,96.9,5.94,13.2,,2025-10-24 19:15:36+00:00
25.91214438,-80.13741586,19:16.6,11/16/22,9,1.066,139.67,-7.23198201,0.9,144.8,135.43,1.78,-1.58,32.8,0.0,3.81,3.81,98,30,524.4,16.4,-1.8,D,1192.4,5,15.767,1,1.17,159,141.18,-80.13731704,25.91203391,0,0,1,N,0.7858058,68,68,11,139,139,138.3808,0,9999.99,3.83,3.957,2,9,28.9,0,28.89999962,44.43,1553.08381,11/16/22,11:51:30,27.7,65.6,44.43,1.15,8.29,-76.9,-2.6,-3.1,-2303,96.7,5.94,13.1,,2025-10-24 19:16:36+00:00
25.91214173,-80.13741256,19:17.6,11/16/22,9,1.104,137.58,-7.23198201,0.9,144.9,135.53,2.21,-1.81,32.8,0.0,3.83,3.83,98,29,524.3,16.4,-1.8,D,1200.9,5,15.33,1,1.16,159,141.45,-80.13731704,25.91203391,0,0,1,N,0.6926557,70,70,11,141,141,139.0419,0,9999.99,3.85,3.977,2,9,28.9,0,28.89999962,44.02,1552.65207,11/16/22,11:51:32,27.69,65.08,44.02,1.157,8.3,-77.0,-3.7,-1.2,-2982,96.9,5.97,13.0,,2025-10-24 19:17:36+00:00
25.91213834,-80.13740906,19:18.6,11/16/22,9,1.093,136.3,-7.23198201,0.9,145.4,136.0,1.74,-1.64,32.8,0.0,3.82,3.82,98,29,524.3,16.4,-1.8,D,1200.9,5,14.817,1,1.13,159,141.6,-80.13731704,25.91203391,0,0,1,N,0.6286959,67,67,11,141,141,139.4971,0,9999.99,3.84,3.967,2,9,28.9,0,28.89999962,44.02,1552.65207,11/16/22,11:51:32,27.69,65.08,44.02,1.157,8.3,-77.0,-3.7,-1.2,-2982,96.9,5.97,13.0,,2025-10-24 19:18:36+00:00
25.91213427,-80.13740539,19:19.6,11/16/22,9,1.06,139.21,-7.23198201,0.9,145.1,135.72,1.95,-2.04,32.8,0.0,3.79,3.79,98,29,524.3,16.4,-1.8,D,1200.9,5,14.235,1,1.13,159,141.63,-80.13731704,25.91203391,0,0,1,N,0.5965816,69,69,11,143,143,139.7256,0,9999.99,3.81,3.937,2,9,28.9,0,28.89999962,44.3,1552.9469,11/16/22,11:51:34,27.7,65.45,44.3,1.135,8.29,-77.0,-3.4,-4.8,-2134,96.9,5.96,13.2,,2025-10-24 19:19:36+00:00
25.91213143,-80.13740129,19:20.6,11/16/22,9,1.017,139.07,-7.23198201,0.9,145.8,136.38,1.86,-1.72,32.8,0.0,3.78,3.78,98,29,524.3,16.4,-1.8,D,1200.9,5,13.733,1,1.11,159,142.15,-80.13731704,25.91203391,0,0,1,N,0.451796,67,67,11,145,145,140.7582,0,9999.99,3.79,3.917,2,9,28.9,0,28.89999962,44.3,1552.9469,11/16/22,11:51:34,27.7,65.45,44.3,1.135,8.29,-77.0,-3.4,-4.8,-2134,96.9,5.96,13.2,,2025-10-24 19:20:36+00:00
25.91212829,-80.13739766,19:21.6,11/16/22,9,1.062,136.05,-7.23198201,0.9,146.1,136.66,1.86,-2.07,32.8,0.0,3.77,3.77,98,29,524.3,16.4,-1.7,D,1215.5,5,13.235,1,1.12,158,142.46,-80.13731704,25.91203391,0,0,1,N,0.3622195,68,68,11,146,146,141.398,0,9999.99,3.79,3.917,2,9,28.9,0,28.89999962,44.33,1552.97855,11/16/22,11:51:35,27.67,65.48,44.33,1.149,8.3,-77.1,-4.2,-3.7,-3056,97.0,5.96,13.2,,2025-10-24 19:21:36+00:00
25.91212523,-80.1373935,19:22.6,11/16/22,9,1.071,134.24,-7.23198201,0.9,146.5,137.04,2.04,-1.92,32.8,0.0,3.8,3.8,98,29,524.3,16.4,-1.7,D,1215.5,5,12.712,1,1.12,158,143.02,-80.13731704,25.91203391,0,0,1,N,0.2241142,68,68,11,150,150,142.3857,0,9999.99,3.82,3.947,2,9,28.9,0,28.89999962,44.4,1553.05219,11/16/22,11:51:37,27.72,65.58,44.4,1.135,8.29,-77.0,-4.8,-3.2,-2924,96.9,5.95,13.2,,2025-10-24 19:22:36+00:00
25.91212132,-80.13738984,19:23.6,11/16/22,9,0.984,136.54,-7.23198201,0.9,147.2,137.7,2.08,-2.13,32.8,0.0,3.83,3.83,98,29,524.3,16.4,-1.7,D,1215.5,5,12.144,1,1.1,158,143.16,-80.13731704,25.91203391,0,0,1,N,0.1842606,69,69,11,149,149,142.671,0,9999.99,3.85,3.977,2,9,28.9,0,28.89999962,44.4,1553.05219,11/16/22,11:51:37,27.72,65.58,44.4,1.135,8.29,-77.0,-4.8,-3.2,-2924,96.9,5.95,13.2,,2025-10-24 19:23:36+00:00
25.91211773,-80.13738734,19:24.6,11/16/22,9,0.962,141.8,-7.23198201,0.9,147.8,138.27,2.08,-2.33,32.8,0.0,3.84,3.84,98,28,524.3,16.4,-1.7,D,1242.5,5,11.675,1,1.09,158,142.97,-80.13731704,25.91203391,0,0,1,N,0.2149239,69,69,11,144,144,142.4514,0,9999.99,3.86,3.987,2,9,28.9,0,28.89999962,44.35,1552.99958,11/16/22,11:51:38,27.7,65.5,44.35,1.131,8.29,-77.0,-4.6,-4.2,-3786,96.7,5.94,13.2,,2025-10-24 19:24:36+00:00
25.9121145,-80.13738453,19:25.6,11/16/22,9,1.036,142.34,-7.23198201,0.9,149.0,139.4,2.0,-2.04,32.8,0.0,3.85,3.85,98,28,524.3,16.4,-1.7,D,1242.5,5,11.22,1,1.05,158,143.01,-80.13731704,25.91203391,0,0,1,N,0.1965266,69,69,11,140,140,142.5831,0,9999.99,3.87,3.997,2,9,28.9,0,28.89999962,43.79,1552.40995,11/16/22,11:51:40,27.7,64.78,43.79,1.14,8.3,-77.2,-2.9,-1.1,-3983,96.7,5.96,13.0,,2025-10-24 19:25:36+00:00
25.91211075,-80.13738093,19:26.6,11/16/22,9,1.076,139.48,-7.23198201,0.9,149.0,139.4,2.07,-1.99,32.8,0.0,3.85,3.85,98,28,524.3,16.4,-1.7,D,1242.5,5,10.669,1,1.06,158,143.21,-80.13731704,25.91203391,0,0,1,N,0.1504438,69,69,11,141,141,142.913,0,9999.99,3.87,3.997,2,9,28.9,0,28.89999962,43.79,1552.40995,11/16/22,11:51:40,27.7,64.78,43.79,1.14,8.3,-77.2,-2.9,-1.1,-3983,96.7,5.96,13.0,,2025-10-24 19:26:36+00:00
25.91210705,-80.1373781,19:27.6,11/16/22,9,0.956,140.8,-7.23198201,0.9,149.8,140.16,1.85,-1.92,32.8,0.0,3.81,3.82,98,28,524.3,16.4,-1.7,D,1242.5,5,10.171,1,1.06,158,143.1,-80.13731704,25.91203391,0,0,1,N,0.162609,68,68,11,138,138,142.8259,0,9999.99,3.83,3.957,2,9,28.9,0,28.89999962,44.4,1553.05228,11/16/22,11:51:41,27.71,65.57,44.4,1.117,8.3,-77.1,-3.3,-5.3,-1377,96.7,5.94,13.2,,2025-10-24 19:27:36+00:00
25.9121033,-80.13737566,19:28.6,11/16/22,9,0.94,143.88,-7.23198201,0.9,150.8,141.11,1.99,-2.29,32.9,0.0,3.83,3.83,98,28,524.2,16.4,-1.7,D,1250.9,5,9.691,1,1.04,158,142.77,-80.13731704,25.91203391,0,0,1,N,0.2097299,69,69,11,133,133,142.4887,0,9999.99,3.85,3.977,2,9,28.9,0,28.89999962,44.09,1552.72583,11/16/22,11:51:43,27.67,65.16,44.09,1.126,8.29,-76.8,-2.6,-3.3,-2450,96.6,5.95,13.3,,2025-10-24 19:28:36+00:00
25.91209855,-80.13737427,19:29.6,11/16/22,9,1.046,147.66,-7.23198201,0.9,150.8,141.11,2.13,-2.13,32.9,0.0,3.86,3.86,98,28,524.2,16.4,-1.7,D,1250.9,5,9.188,1,1.03,158,141.46,-80.13731704,25.91203391,0,0,1,N,0.4077326,70,70,11,126,126,141.0729,0,9999.99,3.88,4.007,2,9,28.9,0,28.89999962,44.09,1552.72583,11/16/22,11:51:43,27.67,65.16,44.09,1.126,8.29,-76.8,-2.6,-3.3,-2450,96.6,5.95,13.3,,2025-10-24 19:29:36+00:00
25.91209451,-80.13737155,19:30.6,11/16/22,8,1.002,144.86,-7.23198201,1.12,151.4,141.68,1.68,-1.78,32.9,0.0,3.86,3.86,98,28,524.2,16.4,-1.7,D,1250.9,5,8.668,1,1.03,158,141.03,-80.13731704,25.91203391,0,0,1,N,0.4511842,67,67,11,123,123,140.7623,0,9999.99,3.88,4.007,2,9,28.9,0,28.89999962,43.91,1552.53625,11/16/22,11:51:44,27.7,64.93,43.91,1.142,8.29,-77.0,-3.0,2.5,-3690,96.4,5.94,13.1,,2025-10-24 19:30:36+00:00
25.91209025,-80.13736866,19:31.6,11/16/22,9,0.967,148.27,-7.23198201,1.12,150.4,140.73,1.94,-1.89,32.9,0.0,3.86,3.86,98,29,524.2,16.4,-1.7,D,1236.0,5,8.118,1,1.05,158,140.51,-80.13731704,25.91203391,0,0,1,N,0.4963071,69,69,11,126,126,140.4403,0,9999.99,3.88,4.007,2,9,28.9,0,28.89999962,44.02,1552.65207,11/16/22,11:51:46,27.66,65.08,44.02,1.134,8.3,-77.1,-3.5,-2.7,-1858,96.5,5.94,13.3,,2025-10-24 19:31:36+00:00
25.91208639,-80.13736626,19:32.6,11/16/22,9,1.049,152.78,-7.23198201,1.12,150.6,140.92,1.94,-1.71,32.9,0.0,3.87,3.87,98,29,524.2,16.4,-1.7,D,1236.0,5,7.635,1,1.06,158,139.85,-80.13731704,25.91203391,0,0,1,N,0.5543363,69,69,11,122,122,140.0265,0,9999.99,3.89,4.017,2,9,28.9,0,28.89999962,44.02,1552.65207,11/16/22,11:51:46,27.66,65.08,44.02,1.134,8.3,-77.1,-3.5,-2.7,-1858,96.5,5.94,13.3,,2025-10-24 19:32:36+00:00
25.9120822,-80.13736449,19:33.6,11/16/22,8,1.067,151.65,-7.23198201,1.12,150.5,140.83,1.62,-1.67,32.9,0.0,3.47,3.47,98,29,524.2,16.4,-1.7,D,1236.0,5,7.166,1,1.05,158,138.53,-80.13731704,25.91203391,0,0,1,N,0.6850529,67,67,11,120,120,139.0958,0,9999.99,3.49,3.617,2,9,28.9,0,28.89999962,43.83,1552.45192,11/16/22,11:51:47,27.68,64.83,43.83,1.134,8.3,-77.1,-2.6,-2.2,-2806,96.8,5.97,13.1,,2025-10-24 19:33:36+00:00
25.91207759,-80.13736173,19:34.7,11/16/22,9,1.014,147.78,-7.23198201,1.12,149.8,140.16,2.02,-2.25,32.9,0.0,3.62,3.63,98,29,524.2,16.4,-1.7,D,1236.0,5,6.601,1,1.05,158,137.38,-80.13731704,25.91203391,0,0,1,N,0.7646556,69,69,11,120,120,138.5306,0,9999.99,3.64,3.767,2,9,28.8,0,28.79999924,43.94,1552.36078,11/16/22,11:51:49,27.65,64.98,43.94,1.137,8.3,-77.0,-1.7,-5.4,-3177,97.0,5.98,13.2,,2025-10-24 19:34:42+00:00
25.91207374,-80.13735917,19:35.7,11/16/22,9,0.989,148.82,-7.23198201,1.12,149.1,139.5,2.16,-1.7,32.9,0.0,3.91,3.91,98,28,524.1,16.4,-1.7,D,1242.2,6,28.326,1,1.04,158,192.91,-80.13742242,25.91182544,0,0,1,N,0.8099927,70,70,11,250,250,171.5387,0,9999.99,3.92,4.047,2,9,28.8,0,28.79999924,43.94,1552.36078,11/16/22,11:51:49,27.65,64.98,43.94,1.137,8.3,-77.0,-1.7,-5.4,-3177,97.0,5.98,13.2,,2025-10-24 19:35:42+00:00
25.91206167,-80.13735333,19:38.7,11/16/22,8,0.968,146.96,-7.23198201,1.12,158.8,148.77,2.58,-1.37,32.9,0.0,3.92,3.92,98,29,524.1,16.4,-1.7,D,1234.5,6,27.156,1,0.99,158,194.79,-80.13742242,25.91182544,0,0,1,N,4.606638,72,72,11,249,249,179.265,0,9999.99,3.94,4.067,2,9,28.8,0,28.79999924,43.87,1552.28694,11/16/22,11:51:52,27.66,64.89,43.87,1.113,8.3,-77.1,-3.1,-1.3,-1851,96.5,5.95,13.2,,2025-10-24 19:38:42+00:00
25.91205833,-80.1373505,19:39.7,11/16/22,8,0.865,148.62,-7.23198201,1.12,164.0,153.8,2.76,-2.99,32.9,0.0,3.89,3.89,98,29,524.1,16.4,-1.7,D,1234.5,6,26.806,1,0.96,158,195.42,-80.13742242,25.91182544,0,0,1,N,4.249654,74,74,11,232,232,180.1321,0,9999.99,3.91,4.037,2,9,28.8,0,28.79999924,43.87,1552.28728,11/16/22,11:51:53,27.67,64.88,43.87,1.136,8.3,-77.1,-3.1,-4.8,-5936,96.6,5.95,13.2,,2025-10-24 19:39:42+00:00
25.91205417,-80.137349,19:40.7,11/16/22,8,0.929,155.23,-7.23198201,1.12,168.4,158.1,2.76,-2.23,32.9,0.0,3.91,3.91,98,29,524.1,16.4,-1.7,D,1234.5,6,26.498,1,0.94,158,196.16,-80.13742242,25.91182544,0,0,1,N,3.857946,74,74,11,220,220,181.4176,0,9999.99,3.93,4.057,2,9,28.8,0,28.79999924,44.11,1552.5401,11/16/22,11:51:54,27.7,65.19,44.11,1.127,8.3,-77.1,-2.8,-3.3,-3327,96.4,5.93,13.1,,2025-10-24 19:40:42+00:00
25.91205033,-80.13734783,19:41.7,11/16/22,9,0.959,160.94,-7.23198201,1.16,172.8,162.43,2.65,-2.31,32.9,0.01,3.84,3.84,98,29,524.1,16.4,-1.7,D,1234.5,6,26.085,1,0.9,158,196.68,-80.13742242,25.91182544,0,0,1,N,3.564831,74,74,11,206,206,181.9003,0,9999.99,3.86,3.987,2,9,28.8,0,28.79999924,43.56,1551.96077,11/16/22,11:51:56,27.68,64.48,43.56,1.114,8.3,-77.2,-2.3,-5.7,-3416,96.2,5.94,13.1,,2025-10-24 19:41:42+00:00
25.91204542,-80.13734721,19:42.8,11/16/22,8,0.91,165.97,-7.23198201,1.16,177.2,166.79,2.68,-2.9,32.9,0.0,3.84,3.84,98,29,524.1,16.4,-1.7,D,1215.9,6,25.591,1,0.9,158,197.09,-80.13742242,25.91182544,0,0,1,N,3.27415,73,73,11,191,191,182.7401,0,9999.99,3.86,3.987,2,9,28.8,0,28.79999924,43.56,1551.96077,11/16/22,11:51:56,27.68,64.48,43.56,1.114,8.3,-77.2,-2.3,-5.7,-3416,96.2,5.94,13.1,,2025-10-24 19:42:48+00:00
